"source","listing_no","room_id","url","agency","agent_name","agent_phone","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","area_m2","floor","direction","parking","move_in","approval_date","building_use","options","security_options","image_1","image_2","crawl_note"
"dabang","56899357","69fa9674c7cc636d5de61cb3","https://www.dabangapp.com/room/69fa9674c7cc636d5de61cb3","굿모닝공인중개사사무소","권리원","031-243-5599","경기도 수원시 팔달구 지동","경기도 수원시 팔달구 지동 138-31","37.2808235940968","127.026702335577","exact_address_visible","넓은 방과 거실","500","45","0","45","투룸","39.66","2층/3층","남동","불가능","즉시 입주 (협의 가능)","1993.07.10","단독주택","","","https://d1774jszgerdmk.cloudfront.net/1024/cc26cfd5-c03c-491a-bfe5-c027cdf8d2a9","https://d1774jszgerdmk.cloudfront.net/1024/e56d2a04-c510-4095-b67b-9624c8bdfdc5",""
"dabang","56595073","69e0ae01420fdc6fe7fe0425","https://www.dabangapp.com/room/69e0ae01420fdc6fe7fe0425","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-11","37.2716545507","127.0920377722","exact_address_visible","깔끔하고 탁 트인 뷰.도배시공","2000","25","5","30","원룸","21","3층/4층","북","가능","2026.04.30 (협의 가능)","2012.11.16","단독주택","벽걸이형; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/kZtkdGLAYiuDzbPuxAbUw","https://d1774jszgerdmk.cloudfront.net/1024/NY6sZ3Kt8TRoBhHT57TrA",""
"dabang","56305243","69cb685529de567dec76d373","https://www.dabangapp.com/room/69cb685529de567dec76d373","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-7","37.2717667687865","127.091406523811","exact_address_visible","밝은 원룸 월세,도배","500","40","5","45","원룸","19.83","4층/4층","북","가능","즉시 입주 (협의 가능)","2014.11.04","단독주택","신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/n8aLiT9HVIke0zQMryoaP","https://d1774jszgerdmk.cloudfront.net/1024/Sl9TP0KOXPLkVvvPiCHzr",""
"dabang","56696965","69e9858176a43679267d7f37","https://www.dabangapp.com/room/69e9858176a43679267d7f37","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-7","37.2717667687865","127.091406523811","exact_address_visible","도배,장판 시공,깔끔한 원룸 월세","500","40","5","45","원룸","20","3층/4층","북","가능","즉시 입주 (협의 가능)","2014.11.04","단독주택","벽걸이형; 신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/8C_TyX_Qm3LHPZ9ygBl7E","https://d1774jszgerdmk.cloudfront.net/1024/S1B80XapKV7u7iTKEPcef",""
"dabang","55338815","6981c7015eef93700941a4e5","https://www.dabangapp.com/room/6981c7015eef93700941a4e5","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1108-2","37.272824619","127.0890039963","exact_address_visible","탁트인 창과 넓은 원룸 월세.","1000","40","6","46","원룸","26.44","3층/4층","북","가능","2026.03.22 (협의 가능)","2010.05.11","단독주택","벽걸이형; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/DFHUCTCl2mCnLfTd-mSdl","https://d1774jszgerdmk.cloudfront.net/1024/ZVzSk9nhpj5AodZaufLni",""
"dabang","56620395","69e2ec9f4e10d958803a99ab","https://www.dabangapp.com/room/69e2ec9f4e10d958803a99ab","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 937-8","37.2676069589246","127.076781790931","exact_address_visible","융자무,넓고 밝은 분리형 원룸,베란다 활용좋아요.","500","30","18","48","원룸(분리형)","26.44","1층/3층","남","가능","2026.05.09 (협의 가능)","2007.04.26","단독주택","벽걸이형; 신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/N_7RdKGn0mlJgozbaPwvq","https://d1774jszgerdmk.cloudfront.net/1024/61lHq8LMd4OQMcIEvNbFT",""
"dabang","57068503","6a068c97fa4d3276e224b8c0","https://www.dabangapp.com/room/6a068c97fa4d3276e224b8c0","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1107-1","37.2728396264","127.0882147716","exact_address_visible","넓고 깔끔한 원룸  월세","1000","52","5","57","원룸","26.44","2층/4층","북","가능","2026.06.15 (협의 가능)","2011.08.25","단독주택","벽걸이형; 신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/c86PKYrLLBe6V0bWkCJlZ","https://d1774jszgerdmk.cloudfront.net/1024/jYkLosWZ-zGSWmlvRX8jl",""
"dabang","56956518","69fd8abc025e2840296df06e","https://www.dabangapp.com/room/69fd8abc025e2840296df06e","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동","37.2726184764","127.0899373119","dong_only_ask_agency_for_exact_jibun","주차 편리,깔끔하고 조용한 월세.","2000","60","8","68","원룸(분리형)","29.75","3층/3층","남서","가능","2026.06.21 (협의 가능)","2015.08.19","단독주택","벽걸이형; 신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/zhyb6TcEaO2mtg_OQyJ_X","https://d1774jszgerdmk.cloudfront.net/1024/n6sAVhHQFtSeiyDs7u2dl",""
"dabang","56305043","69cb66cde88f4c6537fa22f5","https://www.dabangapp.com/room/69cb66cde88f4c6537fa22f5","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-7","37.2717667687865","127.091406523811","exact_address_visible","도배,장판시공,밝고 깔끔한 투룸 월세,풀옵션.","2000","70","7","77","투룸","42.97","4층/4층","남","가능","즉시 입주 (협의 가능)","2014.11.04","단독주택","벽걸이형; 신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/AYy8yAd2dHNq5jr6O6io0","https://d1774jszgerdmk.cloudfront.net/1024/AjxUH0uH_-nsUZVrHWxW_",""
"dabang","56696792","69e984c71a27b504d69f8f58","https://www.dabangapp.com/room/69e984c71a27b504d69f8f58","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-7","37.2717667687865","127.091406523811","exact_address_visible","정남향의 밝고 탁 트인 뷰.","2000","70","7","77","투룸","42.97","2층/4층","남","가능","즉시 입주 (협의 가능)","2014.11.04","단독주택","","","https://d1774jszgerdmk.cloudfront.net/1024/FrISoVEXWj7F0qgrqyQCQ","https://d1774jszgerdmk.cloudfront.net/1024/gR4_NgWw_nnDgKj_9q_nE",""
"dabang","56304937","69cb66053b25996287700104","https://www.dabangapp.com/room/69cb66053b25996287700104","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-7","37.2717667687865","127.091406523811","exact_address_visible","테라스 활용,풀옵션,옥탑방.","2000","70","7","77","투룸","36.36","옥탑/4층","남","가능","즉시 입주","2014.11.04","단독주택","벽걸이형; 신발장; 냉장고; 세탁기","","https://d1774jszgerdmk.cloudfront.net/1024/vHJ7B2E8g1im95qmATiVt","https://d1774jszgerdmk.cloudfront.net/1024/YNn3XvrABqt1EpxqNMkx_",""
"dabang","56826278","69f2f687db7f43298d02bc46","https://www.dabangapp.com/room/69f2f687db7f43298d02bc46","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1132-3","37.2727063347","127.0928463333","exact_address_visible","깔끔한 투룸 월세","2000","70","7","77","투룸","42.97","3층/4층","남서","가능","2026.05.24 (협의 가능)","2015.11.24","단독주택","벽걸이형","","https://d1774jszgerdmk.cloudfront.net/1024/f3cd1e0d-7c73-4244-9563-5ad62559f201","https://d1774jszgerdmk.cloudfront.net/1024/fb61a3f8-27cf-473b-bbb1-21025fbceaed",""
"dabang","56446490","69d5de4f04c72d430d310e71","https://www.dabangapp.com/room/69d5de4f04c72d430d310e71","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1104-14","37.2735195332","127.0899158338","exact_address_visible","밝고 깔끔한 투룸과 복층구조,전입안돼요.1년 가능.","2000","80","8","88","투룸(복층)","82.64","4층/4층","남","가능","즉시 입주 (협의 가능)","2012.05.30","단독주택","벽걸이형","","https://d1774jszgerdmk.cloudfront.net/1024/Ora48vSqMiGsVu6XZpnwA","https://d1774jszgerdmk.cloudfront.net/1024/b9Gr_ay_vwP_t2EFq41D4",""
"dabang","57169549","6a0ecb8ee4252b42f4a268db","https://www.dabangapp.com/room/6a0ecb8ee4252b42f4a268db","뉴삼성공인중개사사무소","김선경","031-217-7600","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1124-16","37.2715134712","127.0927005524","exact_address_visible","깔끔하고 밝은 투룸 월세","3000","80","10","90","투룸","42.97","2층/4층","남","가능","즉시 입주 (협의 가능)","2017.12.01","단독주택","","","https://d1774jszgerdmk.cloudfront.net/1024/f3DwY_e2HAzYQNDXbeG9m","https://d1774jszgerdmk.cloudfront.net/1024/1ENkovu4hN9tZuI370x3j",""
"dabang","56025977","69b75d5d0c3199624c4c55d2","https://www.dabangapp.com/room/69b75d5d0c3199624c4c55d2","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 337-86","37.2647022101826","127.064665836611","exact_address_visible","NEW . 경희대 . 최저 월세 . 즉시입주 . 갓성비","2000","10","7","17","원룸","19","3층/7층","남동","가능","즉시 입주","2012.03.15","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 냉장고; 세탁기; TV; 화재경보기","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/8R0GV3h2RWsOnawdBjPXp","https://d1774jszgerdmk.cloudfront.net/1024/3ThUUpI6Qo0hjRp9CUQWk",""
"dabang","56898783","69fa9354f3ea774d1cb04dd2","https://www.dabangapp.com/room/69fa9354f3ea774d1cb04dd2","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동","37.2670352343","127.0625663527","dong_only_ask_agency_for_exact_jibun","분리형 . 풀옵션 . 저렴한월세 . 흥덕IT .","500","26","4","30","원룸(분리형)","24","4층/4층","남동","가능","즉시 입주","2003.08.21","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 화재경보기; 베란다","CCTV","https://d1774jszgerdmk.cloudfront.net/1024/NMTTMEJRzhPNSONEG6SSx","https://d1774jszgerdmk.cloudfront.net/1024/r1bAPOk_yHmFtgpa-P2aT",""
"dabang","56817556","69f2bad0dc1b3220e0d0f690","https://www.dabangapp.com/room/69f2bad0dc1b3220e0d0f690","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동","37.26404254911911","127.06484564989246","dong_only_ask_agency_for_exact_jibun","베란다 . 채광굿 . 깔끔 . 즉시입주가능 .","500","30","7","37","원룸","23.14","5층/6층","남동","가능","즉시 입주","2008.12.30","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; TV; 베란다","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/j3qaU1jbBDUBnY5oktv24","https://d1774jszgerdmk.cloudfront.net/1024/QEr9YcCWlXHSoUW-M8xCQ",""
"dabang","56709000","69e9d196b28e8869739346a0","https://www.dabangapp.com/room/69e9d196b28e8869739346a0","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동","37.2600700734138","127.059268878052","dong_only_ask_agency_for_exact_jibun","삼성도보 풀옵션 깔끔 즉시입주가능","300","33","7","40","원룸(분리형)","24","4층/6층","남동","가능","즉시 입주","2009.06.04","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 화재경보기","CCTV","https://d1774jszgerdmk.cloudfront.net/1024/fzKQ7fzee5wKgEAJap-3p","https://d1774jszgerdmk.cloudfront.net/1024/zA5IEZio-cVW_vrRBYyY_",""
"dabang","56297621","69cb2fc313ef8f669bbc0eb0","https://www.dabangapp.com/room/69cb2fc313ef8f669bbc0eb0","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동","37.2640352319","127.0650440586","dong_only_ask_agency_for_exact_jibun","무융자 풀옵션 분리형 채광 즉시입주가능","400","38","4","42","원룸(분리형)","26","4층/6층","남동","가능","즉시 입주","2008.12.31","단독주택","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 전자레인지; TV; 화재경보기; 베란다","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/71x3acNtboPqCyDh1mlVl","https://d1774jszgerdmk.cloudfront.net/1024/nLCr_wAdy-mjZ61QWNN5X",""
"dabang","55294534","697ffd9fc169621199dd3452","https://www.dabangapp.com/room/697ffd9fc169621199dd3452","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 357-1","37.2650829283948","127.060346066122","exact_address_visible","NEW . 경희대 . 버정 바로 앞 . 화이트톤 . 컨디션 1등","300","37","7","44","원룸(분리형)","20","고층/7층","남서","가능","즉시 입주","2012.03.28","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 전자레인지; TV; 붙박이장; 화재경보기","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/Js9M8oP7STQGQenh_g7De","https://d1774jszgerdmk.cloudfront.net/1024/sZapPBxJiic8vcY3xE1Mi",""
"dabang","55294616","697ffdea1d2f02112f1b1ecf","https://www.dabangapp.com/room/697ffdea1d2f02112f1b1ecf","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 337-66","37.2640352319","127.0650440586","exact_address_visible","무융자 삼성 흥덕it 즉시입주 내부수리 풀옵션","400","40","4","44","원룸(분리형)","23","6층/6층","남서","가능","즉시 입주","2008.12.31","단독주택","벽걸이형; 책상; 옷장; 냉장고; 세탁기; TV; 화재경보기","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/R_vbdBRUhw6XuHlueYNX6","https://d1774jszgerdmk.cloudfront.net/1024/TX3wUFqd0AtpZ8agrIc52",""
"dabang","56713756","69eabeae9a617d310efc322e","https://www.dabangapp.com/room/69eabeae9a617d310efc322e","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 336-1","37.2646372019412","127.064909292307","exact_address_visible","탁 트인 뷰가 좋은 원천동 깔끔한 풀옵션 원룸","300","37","7.5","44.5","원룸(분리형)","19.83","고층/8층","남서","가능","즉시 입주 (협의 가능)","2012.06.13","제2종근린생활시설","벽걸이형; 책상; 옷장; 신발장; 냉장고; 세탁기; TV; 붙박이장; 화재경보기","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/a0aQBqetbMB_Tm_zG07Sf","https://d1774jszgerdmk.cloudfront.net/1024/PbY6jgx0N_g34r5uUSaVZ",""
"dabang","56181568","69c229eb7b6f503eab643335","https://www.dabangapp.com/room/69c229eb7b6f503eab643335","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 352-4","37.2606207060679","127.060856558048","exact_address_visible","ㅣ 분리형 원룸ㅣ 화이트톤ㅣ 가성비 최고ㅣ","300","40","6","46","원룸(분리형)","21.3","중층/7층","남동","가능","즉시 입주","2015.07.28","제2종근린생활시설","벽걸이형; 침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 인덕션; 전자레인지; TV; 화재경보기; 무인택배함","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/sm3l5dbIDJyOlqOhX4tID","https://d1774jszgerdmk.cloudfront.net/1024/A503_Hl7uulCnDX7EBu1i",""
"dabang","56995603","6a016fdf076e0855e8b968a7","https://www.dabangapp.com/room/6a016fdf076e0855e8b968a7","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 352-23","37.2610061077961","127.061330339562","exact_address_visible","l 화이트톤 l 테라스 l 풀옵션  l 깔끔 l","500","50","7","57","원룸(분리형)","23.14","5층/7층","남동","가능","2026.06.07","2016.07.08","제2종근린생활시설","벽걸이형; 침대; 옷장; 신발장; 냉장고; 세탁기; 인덕션; 전자레인지; TV; 화재경보기; 테라스","CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/BJLPVBMkTY68h2OfOmu_2","https://d1774jszgerdmk.cloudfront.net/1024/kzwbMT1rTyGD-mxzzgYYm",""
"dabang","56921572","69fbe738f396e624b01e69ef","https://www.dabangapp.com/room/69fbe738f396e624b01e69ef","뉴스타부동산공인중개사사무소","김혜린","010-8379-3408","경기도 수원시 영통구 원천동","경기도 수원시 영통구 원천동 476","37.2663346522882","127.060175588564","exact_address_visible","NEW . 신축 . 거실1 방1 .  풀옵션 . 입주협의","1000","90","8","98","원룸(분리형)","33.05","13층/15층","남서","가능","즉시 입주","2023.07.21","공장","천장형; 옷장; 신발장; 냉장고; 세탁기; 건조기; 샤워부스; 싱크대; 붙박이장; 화재경보기; 베란다","경비원; 인터폰; CCTV","https://d1774jszgerdmk.cloudfront.net/1024/gEhbCgx1o7PR4S1SDz5gg","https://d1774jszgerdmk.cloudfront.net/1024/ZxcjmWcEg6061uX-3AH60",""
"dabang","56956452","69fd8a07c2a2c63f6b006417","https://www.dabangapp.com/room/69fd8a07c2a2c63f6b006417","뉴씨티공인중개사사무소","이석천","031-203-3444","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1110-3","37.2727264262","127.0901674478","exact_address_visible","잔다리 마을 내 귀한 분리형 월세 원룸","4000","20","5","25","원룸(분리형)","24","3층/4층","동","가능","즉시 입주","2015.10.14","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 인덕션","인터폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/XHbhmSmWvLSgYui3MN8yQ","https://d1774jszgerdmk.cloudfront.net/1024/SXp6wv3HiWFW7B0RyIlNF",""
"dabang","56970626","69fecc748217cf523cffeefb","https://www.dabangapp.com/room/69fecc748217cf523cffeefb","뉴씨티공인중개사사무소","이석천","031-203-3444","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1106-9","37.27209031650956","127.08773584663524","exact_address_visible","잔다리 1단지 내 저렴한 월세 원룸","2000","25","5","30","원룸","23.14","2층/4층","서","가능","2026.06.20","2012.11.22","단독주택","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; 화재경보기","비디오폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/M7gd5janBaeNsVAVRQekB","https://d1774jszgerdmk.cloudfront.net/1024/dy7rgpn47e-safv8uRUZC",""
"dabang","56720156","69ead9f742c9e5179d88a792","https://www.dabangapp.com/room/69ead9f742c9e5179d88a792","뉴씨티공인중개사사무소","이석천","031-203-3444","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1104-1","37.2737006192","127.0887524671","exact_address_visible","잔다리 1단지 내  보증금 반환 걱정없는 풀옵션 원룸 월세","2000","32","8","40","원룸","23.14","4층/4층","서","가능","2026.06.27","2015.06.23","단독주택","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 전자레인지; 붙박이장; 화재경보기","인터폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/FgG8DhplGi9XB-orySqJ4","https://d1774jszgerdmk.cloudfront.net/1024/areQUDsaOz8jlu6Knfbnt",""
"dabang","56854825","69f58f387d1c43551c63b4f9","https://www.dabangapp.com/room/69f58f387d1c43551c63b4f9","뉴씨티공인중개사사무소","이석천","031-203-3444","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1130-11","37.2720226327486","127.091447422304","exact_address_visible","잔다리 마을 내 베란다 있는 원룸 월세","500","40","7","47","원룸","23.14","1층/4층","서","가능","즉시 입주","2015.01.22","단독주택","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 화재경보기","인터폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/XS7yR6FEt17jVyGm9g_tT","https://d1774jszgerdmk.cloudfront.net/1024/jjaQ792BhEB_vQYNUjlRa",""
"dabang","56788107","69f04f57708ca67ddbffaa73","https://www.dabangapp.com/room/69f04f57708ca67ddbffaa73","뉴씨티공인중개사사무소","이석천","031-203-3444","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1130-16","37.2725380344573","127.091439025802","exact_address_visible","잔다리 마을 내 가성비 좋은 1.8원룸 월세","2000","50","8","58","투룸","46.28","3층/3층","동","가능","2026.06.30","2014.06.20","단독주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 인덕션; 화재경보기","비디오폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/1018af27-5115-49a3-9b68-008054b5cc94","https://d1774jszgerdmk.cloudfront.net/1024/36d5b9ac-ba8c-4d59-99fa-54dc881fde4e",""
"dabang","57075780","6a06cd34a7568f30e67f9afa","https://www.dabangapp.com/room/6a06cd34a7568f30e67f9afa","뉴욕공인중개사사무소","황인수","031-234-4418","경기도 용인시 기흥구 영덕동","경기도 용인시 기흥구 영덕동 1133-12","37.2718878752","127.0932467093","exact_address_visible","NY. 영덕동 넓은 투","6000","48","7","55","투룸","46.28","3층/3층","동","가능","즉시 입주 (협의 가능)","2014.08.18","단독주택","옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; 화재경보기","비디오폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/0l5hoYnpT1w0TKyB00An5","https://d1774jszgerdmk.cloudfront.net/1024/_83PXmZd-Dli95h722S-H",""
"dabang","56521698","69dc5b2216da9649e5c18e7e","https://www.dabangapp.com/room/69dc5b2216da9649e5c18e7e","뉴욕공인중개사사무소","황인수","031-234-4418","경기도 수원시 팔달구 인계동","경기도 수원시 팔달구 인계동 1121-4","37.2633931057919","127.035712151263","exact_address_visible","NY. 실매물 바로볼수있는 방","1000","70","8.5","78.5","원룸","17.16","7층/8층","남","가능","즉시 입주 (협의 가능)","2021.04.15","공동주택","천장형; 침대; 책상; 옷장; 식탁; 쇼파; 신발장; 냉장고; 세탁기; 건조기; 싱크대; 인덕션; 전자레인지; TV; 화재경보기","비디오폰; CCTV","https://d1774jszgerdmk.cloudfront.net/1024/Z1N4rVQ-OaoOd7tHoODsQ","https://d1774jszgerdmk.cloudfront.net/1024/-BH_RX3t4YY2VAu51Z2J2",""
"dabang","56807531","69f1b6e572ea1537b3c6cc6b","https://www.dabangapp.com/room/69f1b6e572ea1537b3c6cc6b","뉴욕공인중개사사무소","황인수","031-234-4418","경기도 수원시 팔달구 인계동","경기도 수원시 팔달구 인계동 1121-4","37.2633931057919","127.035712151263","exact_address_visible","NY. 분리형 ll 호화옵션 ll 주차가능","1000","75","9.5","84.5","원룸(분리형)","25.27","5층/8층","북","가능","2026.06.28 (협의 가능)","2021.04.15","공동주택","침대; 책상; 옷장; 신발장; 냉장고; 세탁기; 인덕션; 전자레인지; TV","경비원; 비디오폰; CCTV; 현관보안","https://d1774jszgerdmk.cloudfront.net/1024/cfcfab41-c297-475f-94f5-94649ac5c8fa","https://d1774jszgerdmk.cloudfront.net/1024/c6d22edf-bf7a-4ef6-a866-ee4f5ab506ed",""
"dabang","57178880","6a0fc89e762cdc7ba41e8883","https://www.dabangapp.com/room/6a0fc89e762cdc7ba41e8883","대림부동산공인중개사사무소","김혜영","031-252-5157","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동","37.2852591899","127.0322875843","dong_only_ask_agency_for_exact_jibun","깔끔,아늑,저렴투룸,즉시입주가능","300","20","1","21","투룸","40","반지층/2층","남동","불가능","즉시 입주","1988.10.13","단독주택","싱크대","","https://d1774jszgerdmk.cloudfront.net/1024/Cm276hUmxnJsZ3Y3PsUDj","https://d1774jszgerdmk.cloudfront.net/1024/wMQ-aAQBAWZKlD_Gof4HJ",""
"dabang","56805327","69f1a4386c73076062e881ae","https://www.dabangapp.com/room/69f1a4386c73076062e881ae","대림부동산공인중개사사무소","김혜영","031-252-5157","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동","37.2838968314","127.0322418961","dong_only_ask_agency_for_exact_jibun","냉장고세탁기에어컨옵션유투룸,즉시입주가능,깔끔하고살기좋음","300","35","0","35","투룸","33","반지층/2층","남동","불가능","즉시 입주","1995.07.04","단독주택","벽걸이형; 냉장고; 세탁기; 싱크대","","https://d1774jszgerdmk.cloudfront.net/1024/l_Tlg0i4lJXHN2nSzbozt","https://d1774jszgerdmk.cloudfront.net/1024/qMajATFkttp0ZZueH5yj1",""
"dabang","56755280","69eebfff881d8a5bdd071414","https://www.dabangapp.com/room/69eebfff881d8a5bdd071414","대림부동산공인중개사사무소","김혜영","031-252-5157","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동","37.2856879721888","127.031364534931","dong_only_ask_agency_for_exact_jibun","아늑,즉시입주가능,저렴투룸","500","35","1","36","투룸","36","1층/2층","남서","불가능","즉시 입주","1990.06.09","단독주택","싱크대","","https://d1774jszgerdmk.cloudfront.net/1024/c-Dvj4_ls8-OT-AhatNei","https://d1774jszgerdmk.cloudfront.net/1024/efuNriunjWWF3l2KqSc49",""
"dabang","57029322","6a03e16729290d78062bf2fb","https://www.dabangapp.com/room/6a03e16729290d78062bf2fb","대림부동산공인중개사사무소","김혜영","031-252-5157","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동 532-3","37.2841486365989","127.033978597095","exact_address_visible","옵션유투룸,반지층이지만습기없음,위치좋은곳","500","35","3","38","투룸","27","반지층/4층","남동","불가능","즉시 입주","1996.09.18","단독주택","벽걸이형; 냉장고; 세탁기; 싱크대; 가스레인지","","https://d1774jszgerdmk.cloudfront.net/1024/S5WLzP0ACNALM3cEgQJh2","https://d1774jszgerdmk.cloudfront.net/1024/MJgJfyvMbFC5JPoNyqF3I",""
"dabang","56676903","69e836d9ae3ebb1c7362c51e","https://www.dabangapp.com/room/69e836d9ae3ebb1c7362c51e","대림부동산공인중개사사무소","김혜영","031-252-5157","경기도 수원시 팔달구 우만동","경기도 수원시 팔달구 우만동 514","37.28549000710949","127.0317283545234","exact_address_visible","깔끔,풀옵션원룸,즉시입주가능,아늑함,채광좋은곳,가격적당함","500","35","6.5","41.5","원룸","14.61","3층/5층","남동","불가능","즉시 입주","2012.08.13","공동주택","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지","비디오폰; 인터폰; CCTV","https://d1774jszgerdmk.cloudfront.net/1024/a-UNmCQihW1JvnQ50KdyZ","https://d1774jszgerdmk.cloudfront.net/1024/8YFyWqm8DIoT3HghCl4BB",""
